"","year","biomass","control.rule","sim"
"18064",2026,27541.5666100272,"low.biomass",1105
"18065",2027,116953.518023431,"low.biomass",1105
"18066",2028,156560.63994486,"low.biomass",1105
"18067",2029,139970.18801215,"low.biomass",1105
"18068",2030,120994.258093916,"low.biomass",1105
"18069",2031,106831.146249801,"low.biomass",1105
"18070",2032,95310.8491853059,"low.biomass",1105
"18071",2033,79622.2284511649,"low.biomass",1105
"18072",2034,77136.9547095116,"low.biomass",1105
"18073",2035,93049.7493957394,"low.biomass",1105
"18074",2036,112995.676240677,"low.biomass",1105
"18075",2037,123528.125798072,"low.biomass",1105
"18076",2038,115633.836848583,"low.biomass",1105
"18077",2039,96513.3695573439,"low.biomass",1105
"18078",2040,74654.2338614068,"low.biomass",1105
"18079",2041,51476.0386154573,"low.biomass",1105
"18080",2042,33838.6750450623,"low.biomass",1105
"18081",2043,20881.651373311,"low.biomass",1105
"18082",2044,13252.2846772393,"low.biomass",1105
"18083",2045,13211.2752225397,"low.biomass",1105
"18084",2046,22979.9294438544,"low.biomass",1105
"18085",2047,29355.4352893043,"low.biomass",1105
"18086",2048,30558.7487953025,"low.biomass",1105
"18087",2049,40147.3654639658,"low.biomass",1105
"18088",2050,43055.6329973278,"low.biomass",1105
"18089",2051,40982.3244393057,"low.biomass",1105
"18090",2052,41651.9771373758,"low.biomass",1105
"18091",2023,15521.3874908693,"low.biomass",9935
"18092",2024,15653.9006609545,"low.biomass",9935
"18093",2025,14681.9523418838,"low.biomass",9935
"18094",2026,12910.9162277076,"low.biomass",9935
"18095",2027,12085.9322093545,"low.biomass",9935
"18096",2028,13240.5733983656,"low.biomass",9935
"18097",2029,52358.2753981539,"low.biomass",9935
"18098",2030,80937.2603609549,"low.biomass",9935
"18099",2031,65496.953419529,"low.biomass",9935
"18100",2032,49848.5391596073,"low.biomass",9935
"18101",2033,39321.047175229,"low.biomass",9935
"18102",2034,57424.7793671002,"low.biomass",9935
"18103",2035,75064.6612458723,"low.biomass",9935
"18104",2036,60869.1332719842,"low.biomass",9935
"18105",2037,49472.3968620143,"low.biomass",9935
"18106",2038,37808.0681712684,"low.biomass",9935
"18107",2039,29298.5796028167,"low.biomass",9935
"18108",2040,57306.7835974631,"low.biomass",9935
"18109",2041,76916.0287444634,"low.biomass",9935
"18110",2042,62736.320264268,"low.biomass",9935
"18111",2043,49556.3836217172,"low.biomass",9935
"18112",2044,36185.5376410939,"low.biomass",9935
"18113",2045,28147.3932670596,"low.biomass",9935
"18114",2046,24544.8116250398,"low.biomass",9935
"18115",2047,18398.3651570125,"low.biomass",9935
"18116",2048,22439.5637626648,"low.biomass",9935
"18117",2049,30692.2967689382,"low.biomass",9935
"18118",2050,28874.0015163525,"low.biomass",9935
"18119",2051,23197.7030300043,"low.biomass",9935
"18120",2052,19646.3227263998,"low.biomass",9935
"18121",2023,28889.2912614138,"low.biomass",311
"18122",2024,32365.9215248396,"low.biomass",311
"18123",2025,34185.9384812492,"low.biomass",311
"18124",2026,32802.2723081374,"low.biomass",311
"18125",2027,41786.5549704202,"low.biomass",311
"18126",2028,57095.3932079612,"low.biomass",311
"18127",2029,54270.6039775667,"low.biomass",311
"18128",2030,45299.8282419928,"low.biomass",311
"18129",2031,40384.1064380756,"low.biomass",311
"18130",2032,78589.1415388046,"low.biomass",311
"18131",2033,96338.0313638966,"low.biomass",311
"18132",2034,84243.7836513794,"low.biomass",311
"18133",2035,95123.4620292785,"low.biomass",311
"18134",2036,143188.93261213,"low.biomass",311
"18135",2037,151920.244923166,"low.biomass",311
"18136",2038,131224.509985047,"low.biomass",311
"18137",2039,101362.327088408,"low.biomass",311
"18138",2040,90941.4848915932,"low.biomass",311
"18139",2041,80677.3986694882,"low.biomass",311
"18140",2042,63421.6037474859,"low.biomass",311
"18141",2043,56656.1476195426,"low.biomass",311
"18142",2044,50492.9186756744,"low.biomass",311
"18143",2045,42219.6546335931,"low.biomass",311
"18144",2046,34415.4815488363,"low.biomass",311
"18145",2047,26079.8364991076,"low.biomass",311
"18146",2048,22266.1057550925,"low.biomass",311
"18147",2049,19577.4308112086,"low.biomass",311
"18148",2050,15813.3290545784,"low.biomass",311
"18149",2051,13898.7442645101,"low.biomass",311
"18150",2052,12285.6707449773,"low.biomass",311
"18151",2023,18280.1601682548,"low.biomass",7207
"18152",2024,19732.475514506,"low.biomass",7207
"18153",2025,19515.0776846075,"low.biomass",7207
"18154",2026,17718.1828377018,"low.biomass",7207
"18155",2027,18407.3691850399,"low.biomass",7207
"18156",2028,24350.1124129974,"low.biomass",7207
"18157",2029,23813.7689916198,"low.biomass",7207
"18158",2030,21918.884862219,"low.biomass",7207
"18159",2031,24711.8141488206,"low.biomass",7207
"18160",2032,33972.4700969264,"low.biomass",7207
"18161",2033,53738.9598269603,"low.biomass",7207
"18162",2034,53568.0478162274,"low.biomass",7207
"18163",2035,45731.2512156201,"low.biomass",7207
"18164",2036,36401.8058300976,"low.biomass",7207
"18165",2037,37493.4529095348,"low.biomass",7207
"18166",2038,38718.2123423705,"low.biomass",7207
"18167",2039,34351.484494403,"low.biomass",7207
"18168",2040,45565.4887606279,"low.biomass",7207
"18169",2041,54100.5209803433,"low.biomass",7207
"18170",2042,47759.0637638755,"low.biomass",7207
"18171",2043,39615.6946801074,"low.biomass",7207
"18172",2044,33249.0919386414,"low.biomass",7207
"18173",2045,26413.279275272,"low.biomass",7207
"18174",2046,26908.6408274787,"low.biomass",7207
"18175",2047,23626.0295998592,"low.biomass",7207
"18176",2048,19948.2376320657,"low.biomass",7207
"18177",2049,17846.4111755349,"low.biomass",7207
"18178",2050,18499.360713782,"low.biomass",7207
"18179",2051,18140.2649029892,"low.biomass",7207
"18180",2052,16616.8179441061,"low.biomass",7207
"18181",2023,17301.0556065319,"low.biomass",7579
"18182",2024,17546.2259932197,"low.biomass",7579
"18183",2025,17552.4471807597,"low.biomass",7579
"18184",2026,38169.4883811057,"low.biomass",7579
"18185",2027,49753.6445053084,"low.biomass",7579
"18186",2028,41800.7136475078,"low.biomass",7579
"18187",2029,38175.400058898,"low.biomass",7579
"18188",2030,34976.6646548332,"low.biomass",7579
"18189",2031,51576.3913433765,"low.biomass",7579
"18190",2032,57876.3189647744,"low.biomass",7579
"18191",2033,51320.3112339375,"low.biomass",7579
"18192",2034,44727.6356043064,"low.biomass",7579
"18193",2035,33551.0627879212,"low.biomass",7579
"18194",2036,25670.111105414,"low.biomass",7579
"18195",2037,23877.1152844224,"low.biomass",7579
"18196",2038,20098.2632184261,"low.biomass",7579
"18197",2039,37101.2328360564,"low.biomass",7579
"18198",2040,46089.8293196861,"low.biomass",7579
"18199",2041,44045.9221029525,"low.biomass",7579
"18200",2042,39660.6941709326,"low.biomass",7579
"18201",2043,30678.0867824062,"low.biomass",7579
"18202",2044,25870.6339697547,"low.biomass",7579
"18203",2045,22164.6479970847,"low.biomass",7579
"18204",2046,17970.363551653,"low.biomass",7579
"18205",2047,15853.5098550633,"low.biomass",7579
"18206",2048,13075.6013443833,"low.biomass",7579
"18207",2049,12514.7091046271,"low.biomass",7579
"18208",2050,12526.5937413963,"low.biomass",7579
"18209",2051,13404.9244020289,"low.biomass",7579
"18210",2052,13579.1122180921,"low.biomass",7579
"18211",2023,23238.2130745649,"low.biomass",7284
"18212",2024,23759.4408196383,"low.biomass",7284
"18213",2025,25682.6800325061,"low.biomass",7284
"18214",2026,26132.4734579271,"low.biomass",7284
"18215",2027,41662.1181013554,"low.biomass",7284
"18216",2028,52155.3465695753,"low.biomass",7284
"18217",2029,41896.7752071762,"low.biomass",7284
"18218",2030,38615.8632637671,"low.biomass",7284
"18219",2031,60857.835925962,"low.biomass",7284
"18220",2032,78945.5570645773,"low.biomass",7284
"18221",2033,84342.0343695262,"low.biomass",7284
"18222",2034,70461.2655547484,"low.biomass",7284
"18223",2035,58462.3118536457,"low.biomass",7284
"18224",2036,53432.9023502053,"low.biomass",7284
"18225",2037,54578.2144495007,"low.biomass",7284
"18226",2038,59665.3169979864,"low.biomass",7284
"18227",2039,50945.916294472,"low.biomass",7284
"18228",2040,36748.5000439708,"low.biomass",7284
"18229",2041,32220.1102457462,"low.biomass",7284
"18230",2042,28945.6722869338,"low.biomass",7284
"18231",2043,28736.6283958166,"low.biomass",7284
"18232",2044,26639.9297759963,"low.biomass",7284
"18233",2045,19670.1974066787,"low.biomass",7284
"18234",2046,16995.7500225253,"low.biomass",7284
"18235",2047,16190.5524686622,"low.biomass",7284
"18236",2048,14681.1528858477,"low.biomass",7284
"18237",2049,13422.3102601105,"low.biomass",7284
"18238",2050,12618.537038244,"low.biomass",7284
"18239",2051,31863.2699785145,"low.biomass",7284
"18240",2052,43129.57176385,"low.biomass",7284
"18241",2023,29464.8964185387,"low.biomass",9467
"18242",2024,33581.4337206272,"low.biomass",9467
"18243",2025,34645.9307243813,"low.biomass",9467
"18244",2026,34190.6279225644,"low.biomass",9467
"18245",2027,30859.1848548955,"low.biomass",9467
"18246",2028,30485.1583215181,"low.biomass",9467
"18247",2029,56170.8382767815,"low.biomass",9467
"18248",2030,78729.622322288,"low.biomass",9467
"18249",2031,79785.5799568193,"low.biomass",9467
"18250",2032,77298.5766596204,"low.biomass",9467
"18251",2033,74407.7033336786,"low.biomass",9467
"18252",2034,66157.5218872738,"low.biomass",9467
"18253",2035,66426.0688738716,"low.biomass",9467
"18254",2036,55771.9750682255,"low.biomass",9467
"18255",2037,53733.3718872917,"low.biomass",9467
"18256",2038,48080.8549126615,"low.biomass",9467
"18257",2039,38276.3493259251,"low.biomass",9467
"18258",2040,31025.2246366808,"low.biomass",9467
"18259",2041,32770.2945049172,"low.biomass",9467
"18260",2042,29079.7677387483,"low.biomass",9467
"18261",2043,23573.2777884066,"low.biomass",9467
"18262",2044,16622.134681954,"low.biomass",9467
"18263",2045,13044.9144464424,"low.biomass",9467
"18264",2046,11461.667007371,"low.biomass",9467
"18265",2047,10309.800928114,"low.biomass",9467
"18266",2048,7510.00343041503,"low.biomass",9467
"18267",2049,6275.79363711917,"low.biomass",9467
"18268",2050,8017.47728981125,"low.biomass",9467
"18269",2051,9567.84436187284,"low.biomass",9467
"18270",2052,9851.57218584639,"low.biomass",9467
"18271",2023,24307.8515901694,"low.biomass",3190
"18272",2024,25772.5447093258,"low.biomass",3190
"18273",2025,23495.057670224,"low.biomass",3190
"18274",2026,20479.8253340988,"low.biomass",3190
"18275",2027,18747.8366519512,"low.biomass",3190
"18276",2028,17540.1675408064,"low.biomass",3190
"18277",2029,15087.1546240806,"low.biomass",3190
"18278",2030,13064.6102851911,"low.biomass",3190
"18279",2031,13232.5746855611,"low.biomass",3190
"18280",2032,44448.6434692384,"low.biomass",3190
"18281",2033,71691.5312673366,"low.biomass",3190
"18282",2034,61543.5363927308,"low.biomass",3190
"18283",2035,45888.0467331572,"low.biomass",3190
"18284",2036,34980.5569407318,"low.biomass",3190
"18285",2037,31632.1405392071,"low.biomass",3190
"18286",2038,38131.9370972043,"low.biomass",3190
"18287",2039,56481.3985692282,"low.biomass",3190
"18288",2040,57465.0338656909,"low.biomass",3190
"18289",2041,101947.485258892,"low.biomass",3190
"18290",2042,105695.235930216,"low.biomass",3190
"18291",2043,81027.3599191547,"low.biomass",3190
"18292",2044,57754.5784428451,"low.biomass",3190
"18293",2045,39248.1704297986,"low.biomass",3190
"18294",2046,28392.5420167655,"low.biomass",3190
"18295",2047,23192.3408964604,"low.biomass",3190
"18296",2048,14388.4816851943,"low.biomass",3190
"18297",2049,11525.5754141364,"low.biomass",3190
"18298",2050,10293.805150802,"low.biomass",3190
"18299",2051,10297.8150580918,"low.biomass",3190
"18300",2052,10673.4116296891,"low.biomass",3190
"18301",2023,18264.0770033157,"low.biomass",9167
"18302",2024,20693.7975583094,"low.biomass",9167
"18303",2025,20084.6706127413,"low.biomass",9167
"18304",2026,31287.2837577618,"low.biomass",9167
"18305",2027,42833.151853282,"low.biomass",9167
"18306",2028,45307.3631950202,"low.biomass",9167
"18307",2029,41013.8703434995,"low.biomass",9167
"18308",2030,33703.7115463055,"low.biomass",9167
"18309",2031,38464.4524362473,"low.biomass",9167
"18310",2032,68439.9599923911,"low.biomass",9167
"18311",2033,70603.3035792258,"low.biomass",9167
"18312",2034,59198.2636779412,"low.biomass",9167
"18313",2035,49293.1904014369,"low.biomass",9167
"18314",2036,38451.7753609525,"low.biomass",9167
"18315",2037,42441.8813539244,"low.biomass",9167
"18316",2038,46888.3138700947,"low.biomass",9167
"18317",2039,40056.7271142117,"low.biomass",9167
"18318",2040,51923.9425113634,"low.biomass",9167
"18319",2041,95207.2742995064,"low.biomass",9167
"18320",2042,99721.9434285932,"low.biomass",9167
"18321",2043,84131.7267894991,"low.biomass",9167
"18322",2044,65134.8121908767,"low.biomass",9167
"18323",2045,48938.0373645577,"low.biomass",9167
"18324",2046,44911.1135191584,"low.biomass",9167
"18325",2047,36469.2273377669,"low.biomass",9167
"18326",2048,24765.4498576443,"low.biomass",9167
"18327",2049,19552.4869517983,"low.biomass",9167
"18328",2050,16994.3132087092,"low.biomass",9167
"18329",2051,15021.3578661386,"low.biomass",9167
"18330",2052,13822.6701033384,"low.biomass",9167
"18331",2023,18889.7138214277,"low.biomass",1819
"18332",2024,19913.8030492917,"low.biomass",1819
"18333",2025,19391.2404710161,"low.biomass",1819
"18334",2026,22251.9954216998,"low.biomass",1819
"18335",2027,32635.9895249603,"low.biomass",1819
"18336",2028,39242.9586701652,"low.biomass",1819
"18337",2029,33801.3534712308,"low.biomass",1819
"18338",2030,27579.4515091743,"low.biomass",1819
"18339",2031,32369.9137004354,"low.biomass",1819
"18340",2032,37955.8047069382,"low.biomass",1819
"18341",2033,33285.2346978964,"low.biomass",1819
"18342",2034,51288.086294273,"low.biomass",1819
"18343",2035,58996.7900195441,"low.biomass",1819
"18344",2036,49027.07343891,"low.biomass",1819
"18345",2037,47163.8085623567,"low.biomass",1819
"18346",2038,40968.4738058063,"low.biomass",1819
"18347",2039,34632.3742931191,"low.biomass",1819
"18348",2040,33701.0854464891,"low.biomass",1819
"18349",2041,65799.8817692249,"low.biomass",1819
"18350",2042,73926.5775258572,"low.biomass",1819
"18351",2043,61335.2268615605,"low.biomass",1819
"18352",2044,47940.6012184549,"low.biomass",1819
"18353",2045,35880.4398192381,"low.biomass",1819
"18354",2046,30101.7360916346,"low.biomass",1819
"18355",2047,25233.3078744893,"low.biomass",1819
"18356",2048,15941.4176583085,"low.biomass",1819
"18357",2049,12891.2255375907,"low.biomass",1819
"18358",2050,13444.6825682071,"low.biomass",1819
"18359",2051,13933.7322104118,"low.biomass",1819
"18360",2052,12565.1684206601,"low.biomass",1819
"18361",2023,19292.7968240031,"low.biomass",5636
"18362",2024,19200.8068752517,"low.biomass",5636
"18363",2025,19564.7840017832,"low.biomass",5636
"18364",2026,30056.5828535201,"low.biomass",5636
"18365",2027,105703.527695594,"low.biomass",5636
"18366",2028,117566.66035608,"low.biomass",5636
"18367",2029,96822.8762984714,"low.biomass",5636
"18368",2030,260042.476817382,"low.biomass",5636
"18369",2031,262030.078788574,"low.biomass",5636
"18370",2032,199837.833888163,"low.biomass",5636
"18371",2033,148942.506299196,"low.biomass",5636
"18372",2034,113387.372633841,"low.biomass",5636
"18373",2035,86054.2740839407,"low.biomass",5636
"18374",2036,73731.5201066811,"low.biomass",5636
"18375",2037,77006.3487143093,"low.biomass",5636
"18376",2038,70626.9193963197,"low.biomass",5636
"18377",2039,70041.3971872828,"low.biomass",5636
"18378",2040,67369.666560745,"low.biomass",5636
"18379",2041,64310.0874225103,"low.biomass",5636
"18380",2042,53246.4049504858,"low.biomass",5636
"18381",2043,39853.2540096167,"low.biomass",5636
"18382",2044,0,"low.biomass",5636
"18383",2045,0,"low.biomass",5636
"18384",2046,0,"low.biomass",5636
"18385",2047,0,"low.biomass",5636
"18386",2048,0,"low.biomass",5636
"18387",2049,0,"low.biomass",5636
"18388",2050,0,"low.biomass",5636
"18389",2051,0,"low.biomass",5636
"18390",2052,0,"low.biomass",5636
"18391",2023,18474.8322041707,"low.biomass",7764
"18392",2024,17826.3127712145,"low.biomass",7764
"18393",2025,17627.804892378,"low.biomass",7764
"18394",2026,15899.0076810749,"low.biomass",7764
"18395",2027,13576.6863465916,"low.biomass",7764
"18396",2028,12886.9078909314,"low.biomass",7764
"18397",2029,13098.7917831009,"low.biomass",7764
"18398",2030,16476.2914101203,"low.biomass",7764
"18399",2031,23714.850853593,"low.biomass",7764
"18400",2032,25114.3493332447,"low.biomass",7764
"18401",2033,24518.6559596262,"low.biomass",7764
"18402",2034,26199.8522932934,"low.biomass",7764
"18403",2035,25503.6994795836,"low.biomass",7764
"18404",2036,33558.4155470896,"low.biomass",7764
"18405",2037,35164.2754102219,"low.biomass",7764
"18406",2038,31726.9370285657,"low.biomass",7764
"18407",2039,36269.8971214038,"low.biomass",7764
"18408",2040,37016.5758519716,"low.biomass",7764
"18409",2041,30644.0360920419,"low.biomass",7764
"18410",2042,23787.8098516661,"low.biomass",7764
"18411",2043,17214.3678387528,"low.biomass",7764
"18412",2044,13947.7699657319,"low.biomass",7764
"18413",2045,11223.3442089276,"low.biomass",7764
"18414",2046,8964.39373762512,"low.biomass",7764
"18415",2047,7412.13980995631,"low.biomass",7764
"18416",2048,7306.90304153425,"low.biomass",7764
"18417",2049,7404.05981074017,"low.biomass",7764
"18418",2050,10969.8215109918,"low.biomass",7764
